X,Y,ObjectId,EntityCode,EntityOfficialName,AgreementNumber,EntityType,EntityTypeName,EntityTypeGroup,EntityTypeGroupName,EntityTypeCategory,EntityTypeCategoryName,EntityCountyCode,EntityCountyName,EntityCharteringAgencyCode,EntityCharteringAgencyName,EntityGeographicLEADistrictCode,EntityGeographicLEADistrictOffi,EntityNCESCode,EntityLocaleCode,EntityLocaleName,EntityAuthorizedEducationalSett,EntityActualEducationalSettings,EntityStatus,EntityOpenDate,EntityCloseDate,EntityAuthorizedGrades,EntityActualGrades,EntityFIPSCode,EnttiyREMCid,EntityScheduleList,EntityEarlyChildhoodProgramList,ReceivesTransportationServicesF,ReceivesTransportationService_1,EntityReligiousOrientationCode,EntityReligiousOrientationName,EntityEmail,EntityPhone,EntityPhoneExt,EntityFax,EntityFaxExt,EntityLeadAdminHonorific,EntityLeadAdminFirstName,EntityLeadAdminLastName,EntityPhysicalStreet,EntityPhysicalCity,EntityPhysicalState,EntityPhysicalZip4,EntityMailingStreet,EntityMailingCity,EntityMailingState,EntityMailingZip4,EarlyMiddleCollege
-83.1914654239999,42.4226285840001,53,,,82724,0,,1,District,4,PSA,82,Wayne,07838,Bay Mills Community College,82015,Detroit Public Schools Community District,2600971,11,City: Large,"GenEd,SpecEd","GenEd,SpecEd",Open-Active,2010/09/07 00:00:00,,"KG,1,2,3,4,5,6,7,8,9,10,11,12","KG,1,2,3,4,5,6,7,8,9,10,11,12",26163,20,,,0,,,,rhines@npfeschools.org,3132154617,,0,,Mrs.,Kimberly,Bland ,14717 Curtis Street,Detroit,MI,48235,P. O. Box 2716,Detroit,MI,48202,
-83.120391425,42.3326489510001,54,,,82940,0,,1,District,4,PSA,82,Wayne,01224,Ferris State University,82015,Detroit Public Schools Community District,2600227,11,City: Large,"GenEd,SpecEd","GenEd,SpecEd",Open-Active,1998/08/19 00:00:00,,"KG,KG-Part,1,2,3,4,5,6,7,8,9,10,11,12","KG,1,2,3,4,5,6,7,8,9,10,11,12",26163,20,Semester,,0,,,,vsmith@therominegroup.com,3133614180,,3133614770,,Mr.,Vergil,Smith,4321 MILITARY ST,DETROIT,MI,482102451,4321 MILITARY ST,DETROIT,MI,482102451,
-83.2300678889999,42.346928625,55,,,82970,0,,1,District,4,PSA,82,Wayne,05133,Grand Valley State University,82015,Detroit Public Schools Community District,2600271,11,City: Large,"GenEd,SpecEd","GenEd,SpecEd",Open-Active,2001/09/01 00:00:00,,"KG,1,2,3,4,5,6,7,8","KG,1,2,3,4,5,6,7,8",26163,20,Quarter,,0,,,,41.vglass@nhaschools.com,3132404200,,3132404203,,Mr.,Vondra,Glass,19350 SAWYER ST,DETROIT,MI,482283396,19350 SAWYER ST,DETROIT,MI,482283396,
-83.13262079,42.3089761850001,56,,,82746,0,,1,District,4,PSA,82,Wayne,05218,Lake Superior State University,82015,Detroit Public Schools Community District,2601023,11,City: Large,"GenEd,Alt,SpecEd,PCE","GenEd,Alt,SpecEd,PCE",Open-Active,2012/07/01 00:00:00,,"7,8,9,10,11,12","7,8,9,10,11,12",26163,20,,,0,,,,info@wayprogram.net,3134448082,,0,,Mrs.,Jennifer,Hernandez,8701 West Vernor Highway,Detroit,MI,482091434,8701 West Vernor Highway,Detroit,MI,48209,
-83.0425205179999,42.3330162770001,57,,,82710,0,,1,District,4,PSA,82,Wayne,05017,Central Michigan University,82015,Detroit Public Schools Community District,2601074,11,City: Large,"GenEd,Alt,SpecEd,FTVirtual,PCE","GenEd,Alt,SpecEd,FTVirtual,PCE",Open-Active,2014/07/01 00:00:00,,"6,7,8,9,10,11,12","6,7,8,9,10,11,12",26163,20,,,0,,,,info@wayprogram.net,3134449292,,0,,Mrs.,Jennifer,Hernandez,407 E Fort St                                               ,Detroit                                                     ,MI,482262957,407 E FORT ST,DETROIT,MI,482262940,
-83.270049805,42.43911044,58,,,82943,0,,1,District,4,PSA,82,Wayne,05318,Oakland University,82015,Detroit Public Schools Community District,2600230,11,City: Large,"GenEd,Alt,SpecEd","GenEd,SpecEd",Open-Active,1998/09/01 00:00:00,,"KG-Part,1,2,3,4,5,6,7,8","KG-Part,1,2,3,4,5,6,7,8",26163,20,,,0,,,,WPAcompliance@charterschoolpartners.com,3133876038,,3133876180,,Ms.,Yvonne,McClean,22930 CHIPPEWA ST,DETROIT,MI,482191161,22930 CHIPPEWA ST,DETROIT,MI,482191161,
-83.060787564,42.423199364,59,09230,Ryan Correctional Facility,840209230,3,State Unique Education Provider,3,Unique Education Provider,1,State,82,Wayne,,,0,,260000107916,,,AdultEd,AdultEd,Open-Active,1900/01/01 00:00:00,,,,26163,13,,,0,,,,georgelw@mi.gov,3133683200,,3133683224,,Mr.,Raymond,Booker,17600 RYAN RD,DETROIT,MI,482121155,17600 RYAN RD,DETROIT,MI,482121155,
-82.949217322,42.370896132,60,03045,ACE Academy - Jefferson site,829983045,26,PSA School,2,School,4,PSA,82,Wayne,05017,Central Michigan University,82015,Detroit Public Schools Community District,260094308800,11,City: Large,"GenEd,SpecEd","GenEd,SpecEd",Open-Active,2016/07/01 00:00:00,,"4,5,6,7,8,9,10,11,12","4,5,6,7,8,9,10,11,12",26163,20,,,0,,,,monica-martin@edtec.net,3138527500,,3138527566,,Ms.,Monica,Martin,13330 E. Jefferson Avenue,Detroit,MI,482152719,13330 E. Jefferson Avenue,Detroit,MI,48215,
-83.0617926739999,42.407475118,61,00923,Bridge Academy West,829830923,26,PSA School,2,School,4,PSA,82,Wayne,01224,Ferris State University,82060,"Hamtramck, School District of the City of",260030608288,11,City: Large,"GenEd,SpecEd","GenEd,SpecEd",Open-Active,2011/09/06 00:00:00,,"6,7,8","6,7,8",26163,20,,,0,,,,alsanaim@gee-edu.com,3134626200,,3134626201,,Mr.,Mohammad,Alsanai,3105 Carpenter Road,Detroit,MI,48212,3105 Carpenter Road,Detroit,MI,48212,
-83.055184325,42.3474494860001,62,01488,Capstone Academy Charter School (SDA) - South Campus,827521488,26,PSA School,2,School,4,PSA,82,Wayne,82015,Detroit Public Schools Community District,82015,Detroit Public Schools Community District,260101308336,11,City: Large,"GenEd, SpecEd","GenEd, SpecEd",Open-Active,2012/08/01 00:00:00,,"4,5,6,7,8,9,10,11,12","4,5,6,7,8,9,10,11,12",26163,20,,,0,,,,bserafino@detroitcapstoneacademy.com,3132026082,,3138313510,,Mr.,Brian,Serafino,3500 John R Street,Detroit,MI,482012402,3500 John R Street,Detroit,MI,48201,
-82.9640400869999,42.4226230020001,63,03241,Capstone Academy Charter School-Mayfield,827523241,26,PSA School,2,School,4,PSA,82,Wayne,82015,Detroit Public Schools Community District,82015,Detroit Public Schools Community District,260101308820,,,"GenEd,SpecEd","GenEd,SpecEd",Open-Active,2017/07/01 00:00:00,,"4,5,6,7,8,9,10,11,12","6,7,8,9,10,11,12",26163,20,,,0,,,,brian-serafino@edtec.net,3139248518,,0,,Ms.,Monica,Martin,15255 Mayfield,Detroit,MI,482054138,15255 Mayfield,Detroit,MI,48205,
-83.040686116,42.337029778,64,03244,Capstone-Wayne Co. Juvenile Detention Fac.,827523244,26,PSA School,2,School,4,PSA,82,Wayne,82015,Detroit Public Schools Community District,82015,Detroit Public Schools Community District,260101308822,,,"GenEd,SpecEd","GenEd,SpecEd",Open-Active,2017/07/01 00:00:00,,"6,7,8,9,10,11,12","6,7,8,9,10,11,12",26163,20,,,0,,,,brian-serafino@edtec.net,3138313510,,0,,Mr.,Brian,Serafino,1326 St. Antoine,Detroit,MI,482262301,1326 St. Antoine,Detroit,MI,48226,
-83.129344633,42.311053773,65,08347,Cesar Chavez Academy Elementary,829188347,26,PSA School,2,School,4,PSA,82,Wayne,04884,Saginaw Valley State University,82015,Detroit Public Schools Community District,260013900789,11,City: Large,"GenEd, SpecEd","GenEd, SpecEd",Open-Active,1996/09/03 00:00:00,,"KG,1,2","KG,1,2",26163,20,Full school year,,0,,,,gabriela.jaime@leonagroup.com,3138439440,,3132976948,,Mrs.,Gabriela,Jaime,8126 WEST VERNOR HWY,DETROIT,MI,482091524,4100 MARTIN ST,DETROIT,MI,482102806,
-83.0061466289999,42.370632303,66,02027,Cesar Chavez Academy Elementary East,829182027,26,PSA School,2,School,4,PSA,82,Wayne,04884,Saginaw Valley State University,82015,Detroit Public Schools Community District,260013908488,11,City: Large,"GenEd,PK,SpecEd","GenEd,PK,SpecEd",Open-Active,2013/07/01 00:00:00,,"KG,1,2,3,4,5,6","KG,1,2,3,4,5,6",26163,20,,,0,,,,adasina.philyaw@leonagroup.com,3139240317,,0,,Ms.,Adasina,Philyaw,4130 Maxwell St                                             ,Detroit                                                     ,MI,482141109,4130 MAXWELL ST,DETROIT,MI,482141109,
-83.125185205,42.329027211,67,00173,Cesar Chavez Academy Intermediate,829180173,26,PSA School,2,School,4,PSA,82,Wayne,04884,Saginaw Valley State University,82015,Detroit Public Schools Community District,260013908078,11,City: Large,"GenEd, SpecEd","GenEd, SpecEd",Open-Active,2009/09/08 00:00:00,,"3,4,5","3,4,5",26163,20,Trimester,,0,,,,thomas.goodley@leonagroup.com,3133611083,,3133611095,,Mr.,Thomas,Goodley,4100 MARTIN ST,DETROIT,MI,482102806,4100 MARTIN ST,DETROIT,MI,482102806,
-83.114893491,42.3123376950001,68,09153,Cesar Chavez High School,829189153,26,PSA School,2,School,4,PSA,82,Wayne,04884,Saginaw Valley State University,82015,Detroit Public Schools Community District,260013901488,11,City: Large,"GenEd, SpecEd","GenEd, SpecEd",Open-Active,2002/10/01 00:00:00,,"9,10,11,12","9,10,11,12",26163,20,"Full school year, Semester",,0,,,,juan.martinez@leonagroup.com,3135510611,,3135510552,,Mr.,Juan,Martinez,1761 WATERMAN ST,DETROIT,MI,482092194,4100 MARTIN ST,DETROIT,MI,482102806,
-83.115431417,42.3114837580001,69,08569,Cesar Chavez Middle School,829188569,26,PSA School,2,School,4,PSA,82,Wayne,04884,Saginaw Valley State University,82015,Detroit Public Schools Community District,260013901033,11,City: Large,"GenEd, SpecEd","GenEd, SpecEd",Open-Active,1997/12/15 00:00:00,,"6,7,8","6,7,8",26163,20,"Full school year, Semester",,0,,,,april.hines-jenkins@leonagroup.com,3138420006,,3138420167,,Ms.,April,Jenkins,6782 GOLDSMITH ST,DETROIT,MI,482092089,4100 MARTIN ST,DETROIT,MI,482102806,
-83.030325874,42.427826947,70,02782,Cornerstone Jefferson-Douglass Academy,827602782,26,PSA School,2,School,4,PSA,82,Wayne,05133,Grand Valley State University,82015,Detroit Public Schools Community District,260110108714,11,City: Large,"GenEd, SpecEd","GenEd, SpecEd",Open-Active,2017/07/01 00:00:00,,"KG,1,2,3,4,5,6,7,8,9,10,11,12","KG,1,2,3,4,5,6,7,8",26163,20,,,0,,,,kalyani.bhatt@cegschools.org,7348128583,,0,,Mrs.,Kalyani,Bhatt,6861 E. Nevada ,Detroit,MI,482342968,6861 E. Nevada,Detroit,MI,48234,
-83.089254175,42.3360848350001,71,09649,Covenant House Academy Detroit - Central Site,829919649,26,PSA School,2,School,4,PSA,82,Wayne,05133,Grand Valley State University,82015,Detroit Public Schools Community District,260032201949,11,City: Large,"GenEd,Alt,SpecEd,PCE","GenEd,Alt,SpecEd,PCE",Open-Active,2006/01/10 00:00:00,,"9,10,11,12","9,10,11,12",26163,20,Full school year,,0,,,,acunningham@chayvs.org,3135589022,,3135589023,,Mr.,Michael,Krystyniak,2959 MARTIN LUTHER KING JR BLVD,DETROIT,MI,482082475,2959 MARTIN LUTHER KING JR BLVD,DETROIT,MI,482082475,
-83.0076355,42.363452764,72,09621,Covenant House Academy Detroit - East Site,829919621,26,PSA School,2,School,4,PSA,82,Wayne,05133,Grand Valley State University,82015,Detroit Public Schools Community District,260032201948,11,City: Large,"GenEd,Alt,SpecEd,PCE","GenEd,Alt,SpecEd,PCE",Open-Active,2005/09/26 00:00:00,,"9,10,11,12","9,10,11,12",26163,20,,,0,,,,acunningham@chayvs.org,3135589271,,3135589023,,Mr.,Michael,Krystyniak,7600 GOETHE ST,DETROIT,MI,482141762,7600 GOETHE ST,DETROIT,MI,482141762,
-83.085372835,42.32081995,73,09624,Covenant House Academy Detroit - Southwest Site,829919624,26,PSA School,2,School,4,PSA,82,Wayne,05133,Grand Valley State University,82015,Detroit Public Schools Community District,260032201947,11,City: Large,"GenEd,Alt,SpecEd,PCE","GenEd,Alt,SpecEd,PCE",Open-Active,2005/09/26 00:00:00,,"9,10,11,12","9,10,11,12",26163,20,,,0,,,,acunningham@chayvs.org,3135589270,,3135589023,,Mr.,Michael,Krystyniak,1450 25th St                                                ,Detroit                                                     ,MI,482161404,1450 25TH ST,DETROIT,MI,482161404,
-83.180521148,42.4299857980001,74,08670,David Ellis Academy,829478670,26,PSA School,2,School,4,PSA,82,Wayne,82015,Detroit Public Schools Community District,82015,Detroit Public Schools Community District,260023401204,11,City: Large,"Alt, GenEd, SpecEd","Alt, GenEd, SpecEd",Open-Active,1998/11/03 00:00:00,,"KG,1,2,3,4,5,6,7,8,9,10,11,12","KG,1,2,3,4,5,6,7,8",26163,20,Semester,,0,,,,tellis@bardwellgroup.com,3134500642,126       ,3134500644,,Ms.,Tonette,Hardison,18977 SCHAEFER HWY,DETROIT,MI,482351762,18977 SCHAEFER HWY,DETROIT,MI,482351762,
-83.270949932,42.4298565600001,75,02839,David Ellis Academy - PK,829472839,27,PSA Unique Education Provider,3,Unique Education Provider,4,PSA,82,Wayne,82015,Detroit Public Schools Community District,82015,Detroit Public Schools Community District,260023408725,,,"GenEd, PK, SpecEd","GenEd, PK, SpecEd",Open-Active,2015/07/01 00:00:00,,DevK,DevK,26163,20,,,0,,,,sgreen@davidellisacademy.com,3139275395,,3139275376,,Ms.,tonette,hardison,23500 West 7 Mile,Detroit,MI,482191722,23500 West 7 Mile,Detroit,MI,48219,
-83.018458514,42.340523155,76,08489,Detroit Academy of Arts and Sciences,829298489,26,PSA School,2,School,4,PSA,82,Wayne,05318,Oakland University,82015,Detroit Public Schools Community District,260017401043,11,City: Large,"Alt, GenEd, SpecEd","Alt, GenEd, SpecEd",Open-Active,1997/09/02 00:00:00,,"KG-Part,1,2,3,4,5","KG-Part,1,2,3,4,5",26163,20,,,0,,,,tneal@daask12.com,3132591744,1102      ,3133933404,,Mrs.,Gabriela,Chulevski,2985 EAST JEFFERSON AVE,DETROIT,MI,482074288,2985 EAST JEFFERSON AVE,DETROIT,MI,482074288,
-83.018458514,42.340523155,77,08945,Detroit Academy of Arts and Sciences Middle School,829298945,26,PSA School,2,School,4,PSA,82,Wayne,05318,Oakland University,82015,Detroit Public Schools Community District,260017401442,11,City: Large,"GenEd, SpecEd","GenEd, SpecEd",Open-Active,2001/09/01 00:00:00,,"6,7,8","6,7,8",26163,20,"Full school year, Quarter, Semester",,0,,,,tneal@daask12.com,3132591744,,3133933404,,Mrs.,Deborah,Charaman,2985 E Jefferson Ave                                        ,Detroit                                                     ,MI,482074288,2985 E Jefferson Ave,DETROIT,MI,482072718,
-83.2020087779999,42.4198564070001,78,01968,Detroit Achievement Academy,827001968,26,PSA School,2,School,4,PSA,82,Wayne,05133,Grand Valley State University,82015,Detroit Public Schools Community District,260104808503,11,City: Large,"GenEd, SpecEd","GenEd, SpecEd",Open-Active,2013/07/01 00:00:00,,"KG,1,2,3,4,5,6,7,8","KG,1,2,3,4,5,6",26163,20,,,0,,,,Sharon@detroitachievement.org,3134098589,,0,,Ms.,Kyle,Smitley,7000 Outer Drive,Detroit,MI,482353166,7000 Outer Drive,Detroit,MI,48235,
-82.99789085,42.362251176,79,03032,Detroit Prep,827003032,26,PSA School,2,School,4,PSA,82,Wayne,05133,Grand Valley State University,82015,Detroit Public Schools Community District,260104808796,11,City: Large,"GenEd,SpecEd","GenEd,SpecEd",Open-Active,2016/07/01 00:00:00,,"KG,1,2,3,4,5,6,7,8","KG,1,2,3",26163,20,,,0,,,,kyle@detroitachievement.org,4194395953,,0,,Ms.,Kyle,Smitley,2411 Iroquois,Detroit,MI,482141870,2411 Iroquois,Detroit,MI,48214,
-83.025967766,42.3564578730001,80,03180,Detroit Collegiate High School,827643180,26,PSA School,2,School,4,PSA,82,Wayne,05133,Grand Valley State University,82015,Detroit Public Schools Community District,260111308825,,,"GenEd,SpecEd","GenEd,SpecEd",Open-Active,2017/07/01 00:00:00,,"9,10,11,12","9,10",26163,20,,,0,,,,ebell@detroitcollegiate.org,2484040871,,0,,Ms.,Edwynn,Bell,3111 Elmwood Street,Detroit,MI,482072418,3111 Elmwood Street,Detroit,MI,48207,
-83.246513357,42.3800927450001,81,09619,Detroit Community Schools - Elementary,829259619,26,PSA School,2,School,4,PSA,82,Wayne,07838,Bay Mills Community College,82015,Detroit Public Schools Community District,260017001934,11,City: Large,"Alt, GenEd, SpecEd","Alt, GenEd, SpecEd",Open-Active,2005/09/01 00:00:00,,"KG-Part,1,2,3,4,5,6,7,8","KG-Part,1,2,3,4,5,6,7,8",26163,20,Full school year,,0,,,,wsenkbeil@detcomschools.org,3135373570,,3135376904,,Ms.,Sharon,McPhail,12675 BURT RD,DETROIT,MI,482233314,12675 BURT RD,DETROIT,MI,482233314,
-83.246513357,42.3800927450001,82,08456,Detroit Community Schools - High School,829258456,26,PSA School,2,School,4,PSA,82,Wayne,07838,Bay Mills Community College,82015,Detroit Public Schools Community District,260017001039,11,City: Large,"Alt, GenEd, SpecEd","Alt, GenEd, SpecEd",Open-Active,1997/06/02 00:00:00,,"9,10,11,12","9,10,11,12",26163,20,,,0,,,,smcphail@detcomschools.org,3135373570,,3135376904,,Ms.,Sharon,McPhail,12675 BURT RD,DETROIT,MI,482233314,12675 BURT RD,DETROIT,MI,482233314,
-83.037605067,42.351676324,83,08651,Detroit Edison Public School Academy,829458651,26,PSA School,2,School,4,PSA,82,Wayne,05318,Oakland University,82015,Detroit Public Schools Community District,260023201202,11,City: Large,"GenEd, HealthCtr, PK, SchlChoice, SpecEd, Tuit","GenEd, HealthCtr, PK, SchlChoice, SpecEd, Tuit",Open-Active,1998/09/18 00:00:00,,"KG,1,2,3,4,5,6,7,8","KG,1,2,3,4,5,6,7,8",26163,20,,"Other,Tuit-B Pre",0,,,,rbland@detroitedisonpsa.org,3138331100,,3138338653,,Mr.,Ralph,Bland,1903 WILKINS ST,DETROIT,MI,482072112,1903 WILKINS ST,DETROIT,MI,482072112,
-83.036413207,42.3529119900001,84,02736,Detroit Edison Public School Academy - High School,829452736,26,PSA School,2,School,4,PSA,82,Wayne,05318,Oakland University,82015,Detroit Public Schools Community District,260023208742,11,City: Large,"GenEd, SpecEd","GenEd, SpecEd",Open-Active,2015/08/14 00:00:00,,"9,10,11,12","9,10,11,12",26163,20,,,0,,,,nturner@detroitedisonpsa.org,3138779381,,0,,Mrs.,Kimberly,Bland,3402 St. Aubin,Detroit,MI,482072119,3402 St. Aubin,Detroit,MI,48207,
-82.972816092,42.368538625,85,09462,Detroit Enterprise Academy,829799462,26,PSA School,2,School,4,PSA,82,Wayne,05133,Grand Valley State University,82015,Detroit Public Schools Community District,260030201738,11,City: Large,"GenEd,SpecEd","GenEd,SpecEd",Open-Active,2004/08/24 00:00:00,,"KG,1,2,3,4,5,6,7,8","KG,1,2,3,4,5,6,7,8",26163,20,Quarter,,0,,,,61.cpatterson@nhaschools.com,3138235799,,3138230342,,Ms.,Chanavia,Patterson,11224 KERCHEVAL ST,DETROIT,MI,482143323,11224 KERCHEVAL ST,DETROIT,MI,482143323,
-83.218835569,42.371850318,86,01170,Detroit Innovation Academy,827391170,26,PSA School,2,School,4,PSA,82,Wayne,05017,Central Michigan University,82015,Detroit Public Schools Community District,260100308307,11,City: Large,"GenEd, SpecEd","GenEd, SpecEd",Open-Active,2012/07/01 00:00:00,,"KG,1,2,3,4,5,6,7,8","KG,1,2,3,4,5,6,7,8",26163,20,Quarter,,0,,,,smanthiram@ydetroitacademy.org,3137365537,,3132421527,,Ms.,Sherie,Manthiram,18211 Plymouth Rd                                           ,Detroit                                                     ,MI,48228,18211 PLYMOUTH RD,DETROIT,MI,482281142,
-83.270690943,42.3844108590001,87,00334,Detroit Leadership Academy Elementary,827220334,26,PSA School,2,School,4,PSA,82,Wayne,05017,Central Michigan University,82015,Detroit Public Schools Community District,260097408187,11,City: Large,"GenEd,PK,SpecEd","GenEd,PK,SpecEd",Open-Active,2010/09/07 00:00:00,,"KG,1,2,3,4,5,6","KG,1,2,3,4,5,6",26163,20,,,0,,,,pnagle@eqeducation.org,3132421500,,3132421527,,Ms.,Kerri,Timar,13550 Virgil,Detroit,MI,48223,13550 Virgil,Detroit,MI,48223,
-82.994141338,42.3949850390001,88,990000091,"Family Service, Inc.",990000091,52,Other Non-School Recipient,4,Non-School Recipient,7,Other,82,Wayne,,,82015,Detroit Public Schools Community District,,,,,,Open-Active,2009/05/18 00:00:00,,,,26163,0,,,0,,,,rtaalibdeen@fsiwc.org,3139610346,43        ,0,,Ms.,Rachel,TaalibDeen,10900 HARPER AVE,DETROIT,MI,482133364,10900 HARPER AVE,DETROIT,MI,482133364,
-82.94328388,42.4499416080001,89,990004496,SKB Of Michigan,990004496,52,Other Non-School Recipient,4,Non-School Recipient,7,Other,82,Wayne,,,82015,Detroit Public Schools Community District,,,,,,Open-Active,2014/03/28 00:00:00,,,,26163,0,,,0,,,,wonderyears1996@sbcglobal.net,3133713919,,0,,Mr.,Michael,Spencer,17000 E 8 Mile Rd                                           ,Detroit                                                     ,MI,482051543,17000 E 8 MILE RD,DETROIT,MI,482051543,
-83.048519084,42.332709159,90,82SF14000,CATHOLIC YOUTH ORGANIZATION,82SF14000,52,Other Non-School Recipient,4,Non-School Recipient,7,Other,82,Wayne,,,76070,Carsonville-Port Sanilac School District,,,,,,Open-Active,2008/10/06 00:00:00,,,,26163,0,,,0,,,,ckrucker@cyodetroit.org,8106228744,,0,,Ms.,Caroline,Krucker,12 State Street,Detroit,MI,482261823,12 State Street,DETROIT,MI,48226,
-83.152968605,42.4095324690001,91,82SPX0044,KINGDOM KIDS MONTESSORI INC,82SPX0044,52,Other Non-School Recipient,4,Non-School Recipient,7,Other,82,Wayne,,,82015,Detroit Public Schools Community District,,,,,,Open-Active,2008/10/06 00:00:00,,,,26163,0,,,0,,,,but4c@hotmail.com,3133400506,,0,,,,,8301 PURITAN ST,DETROIT,MI,482381157,8301 PURITAN ST,DETROIT,MI,482381157,
-83.083337204,42.379946595,92,990000151,Central Detroit Christian Community Development,990000151,52,Other Non-School Recipient,4,Non-School Recipient,7,Other,82,Wayne,,,82015,Detroit Public Schools Community District,,,,,,Open-Active,2009/05/28 00:00:00,,,,26163,0,,,0,,,,ljohanon@detcdc.org,3138730064,16        ,0,,Dr.,Lisa,Johanon,8840 2ND AVE,DETROIT,MI,482021769,8840 2ND AVE,DETROIT,MI,482021769,
-83.158738903,42.414383898,93,05656,Marygrove College,820005656,46,Higher Education College/University,6,College/University,6,Higher Education,82,Wayne,,,0,,,,,,,Open-Active,1900/01/01 00:00:00,,,,26163,20,,,0,,,,dfike@marygrove.edu,3139271200,,3139271345,,Dr.,David,Fike,8425 WEST MCNICHOLS RD,DETROIT,MI,482212546,8425 WEST MCNICHOLS RD,DETROIT,MI,482212546,
-82.9993803199999,42.3588064960001,94,990001341,L&L GUARDIANS OF ANGELS CDC L.L.C.,990001341,52,Other Non-School Recipient,4,Non-School Recipient,7,Other,82,Wayne,,,82015,Detroit Public Schools Community District,,,,,,Open-Active,2011/08/01 00:00:00,,,,26163,0,,,0,,,,llguardiansofangel@att.net,3139211264,,0,,Ms.,Omaker,King,8033 Kercheval St                                           ,Detroit                                                     ,MI,482142631,8033 KERCHEVAL ST,DETROIT,MI,482142631,
